JAMB_Score,Study_Hours_Per_Week,Attendance_Rate,Teacher_Quality,Distance_To_School,School_Type,School_Location,Extra_Tutorials,Access_To_Learning_Materials,Parent_Involvement,IT_Knowledge,Student_ID,Age,Gender,Socioeconomic_Status,Parent_Education_Level,Assignments_Completed
223,24,80,3,16.9,0,1,1,1,2,2,3771,18,0,0,2,3
123,23,91,3,4.4,1,1,0,1,2,0,3772,15,0,0,0,1
239,30,100,4,0.9,0,1,1,0,0,1,3773,17,1,1,0,4
243,29,100,3,6.1,0,0,1,1,2,1,3776,17,1,2,0,5
242,21,92,1,10.9,0,0,1,0,0,0,3777,20,1,2,2,1
206,21,100,2,12.1,1,0,1,1,1,1,3778,18,0,0,2,2
133,15,91,2,7.0,0,1,0,1,1,0,3779,16,0,2,0,2
134,21,73,2,13.6,1,0,1,0,2,1,3780,19,1,2,1,1
141,14,80,2,11.5,0,1,1,1,1,0,3781,16,1,2,2,1
217,20,87,2,5.4,1,1,1,1,0,0,3782,15,0,2,1,2
241,34,97,3,6.5,1,0,1,1,2,0,3784,21,1,2,2,3
152,11,87,2,9.5,0,0,1,0,0,1,3785,17,1,2,1,2
196,22,73,4,14.9,0,1,0,0,1,2,3787,17,1,2,1,1
129,19,61,2,4.8,0,1,1,0,1,2,3788,15,1,2,1,1
156,29,85,3,4.3,0,1,1,1,0,2,3790,21,1,0,2,2
106,17,83,1,12.4,0,0,0,1,2,2,3791,16,1,1,0,1
191,20,76,2,13.1,0,1,1,0,2,2,3792,18,0,1,2,2
191,30,92,3,7.7,0,1,0,0,0,0,3793,20,0,0,1,4
249,28,96,3,9.6,0,0,0,1,2,0,3794,22,1,0,2,3
181,21,73,5,16.1,0,1,1,0,0,0,3795,15,1,2,0,2
124,18,67,2,1.2,0,0,1,0,1,1,3796,20,1,0,1,1
127,15,81,3,13.7,0,1,1,1,1,1,3797,19,0,0,2,2
319,32,100,2,3.7,0,1,0,1,0,0,3798,19,1,1,1,2
210,17,100,2,5.3,0,1,1,1,1,0,3799,16,1,2,1,2
160,9,76,1,15.3,0,1,0,1,2,0,3801,17,1,1,1,1
233,12,96,3,10.9,0,1,0,1,2,0,3802,16,0,1,1,2
157,10,79,3,14.6,1,1,0,0,0,1,3803,18,1,1,0,1
181,19,77,3,1.1,0,0,1,1,2,0,3804,15,0,0,0,1
244,26,68,3,10.3,1,1,0,0,0,0,3805,22,0,0,1,3
177,17,85,2,5.4,1,1,0,1,2,1,3806,19,1,0,1,2
218,2,81,4,6.9,1,1,1,1,2,2,3807,16,1,1,2,1
178,34,85,4,8.6,0,0,1,0,2,0,3808,20,1,2,0,2
173,29,62,3,9.8,0,0,0,1,0,2,3809,17,0,2,1,2
118,19,82,3,4.3,0,0,0,0,1,2,3810,15,1,2,1,2
184,38,62,3,14.1,1,0,1,1,2,1,3811,19,1,2,0,4
177,11,95,3,1.1,1,0,0,1,1,2,3812,18,0,1,1,2
209,40,91,2,16.2,1,0,0,1,1,1,3813,16,1,0,2,4
121,6,78,2,6.6,0,0,0,1,0,1,3814,15,0,0,2,2
147,6,73,3,11.9,0,1,1,1,2,2,3816,19,0,2,2,1
153,18,84,2,9.7,0,1,1,1,2,2,3817,18,1,2,1,1
139,20,90,1,12.9,0,1,1,1,0,0,3818,17,1,2,1,2
193,20,56,2,10.7,0,1,1,1,0,2,3819,15,1,0,1,2
101,20,75,3,17.9,0,0,0,1,1,1,3820,20,0,1,0,1
173,20,84,1,15.0,1,1,1,1,2,0,3821,22,1,2,2,1
154,13,81,1,7.7,0,1,1,1,1,1,3822,16,0,1,0,1
159,13,97,3,10.0,1,0,1,1,2,2,3823,19,0,1,0,1
239,19,82,3,2.5,1,1,0,0,1,0,3825,22,0,0,1,2
195,30,67,1,16.0,0,0,1,1,0,1,3826,21,0,2,1,1
132,27,96,2,12.3,0,1,0,0,1,2,3827,17,1,1,0,3
131,1,79,3,13.0,0,1,0,0,1,2,3828,20,1,2,2,1
197,40,85,4,9.5,0,0,0,1,1,2,3830,22,0,0,2,4
186,23,91,2,10.4,0,1,0,1,2,1,3831,17,0,2,1,1
170,25,87,3,19.5,1,0,0,1,1,0,3832,19,0,1,1,2
153,27,100,2,5.8,0,1,1,1,0,0,3833,19,0,2,2,2
124,13,85,1,11.6,1,0,0,0,0,2,3834,19,0,2,1,2
161,20,79,2,9.5,0,1,1,0,2,2,3835,15,1,2,0,2
223,12,82,3,13.3,0,0,0,0,2,1,3836,16,0,0,2,1
121,16,77,2,15.2,0,1,0,1,0,1,3837,17,1,1,0,2
107,19,66,3,3.0,0,0,1,0,2,2,3838,21,0,2,2,1
284,33,92,5,17.9,0,1,1,1,1,0,3839,18,1,0,2,3
137,26,89,1,15.8,0,1,1,0,2,0,3840,19,0,1,0,3
136,9,76,1,2.8,0,0,0,0,1,2,3841,21,0,1,2,1
178,37,99,2,11.6,0,0,1,1,2,2,3843,18,1,2,2,3
116,13,67,3,4.2,0,1,0,1,2,2,3844,15,1,2,2,1
151,19,63,3,7.9,0,1,1,1,1,1,3845,22,1,1,2,2
192,20,74,2,8.6,1,1,1,1,1,1,3846,17,0,0,2,1
248,18,74,3,8.0,0,0,1,0,0,2,3847,16,0,2,0,3
120,30,85,3,8.2,0,0,1,1,2,2,3848,21,1,1,2,2
168,14,80,4,7.5,0,0,0,1,2,1,3849,22,1,1,0,2
262,17,88,3,0.0,1,1,0,0,2,1,3850,16,0,0,2,1
110,5,95,2,10.9,0,1,0,0,2,1,3854,21,1,1,0,1
124,21,77,3,1.0,0,0,0,1,0,1,3855,19,0,2,0,1
224,18,94,3,4.4,1,0,1,1,0,2,3856,21,0,0,2,2
189,33,94,2,9.7,0,0,1,1,1,2,3858,17,0,2,2,2
239,32,73,3,15.9,0,1,1,1,0,2,3859,16,0,0,2,3
103,12,64,3,15.7,0,1,1,1,2,2,3860,19,0,2,2,1
212,9,78,3,12.1,0,0,0,1,1,2,3862,17,0,1,1,1
179,12,83,4,7.4,0,1,1,1,1,0,3864,18,0,1,1,1
192,27,92,3,10.2,1,1,1,1,2,1,3865,21,1,0,2,2
196,40,82,1,17.8,1,1,0,1,2,2,3866,18,1,2,0,4
238,29,80,4,19.9,0,0,1,0,0,2,3867,17,1,2,2,2
154,0,80,4,13.1,0,0,1,1,2,0,3868,20,0,0,1,1
161,15,76,3,18.2,0,1,0,1,2,2,3869,21,1,2,0,2
172,21,75,2,19.6,0,1,1,1,1,1,3870,16,0,2,2,2
176,21,69,1,4.2,1,0,1,0,2,1,3871,19,0,1,1,1
135,10,83,1,10.9,1,1,0,1,1,0,3872,20,0,2,2,1
143,19,77,4,11.7,0,1,0,0,1,2,3873,19,1,2,1,2
212,11,96,2,10.5,0,1,0,0,2,1,3874,19,1,0,1,1
214,14,100,2,10.2,0,0,0,1,2,1,3877,17,1,2,0,1
241,30,80,4,13.1,0,0,1,0,1,2,3878,20,0,0,1,1
172,7,82,2,13.1,0,1,0,1,2,2,3879,15,0,1,1,1
231,40,76,4,15.6,1,1,1,1,1,0,3880,20,1,1,2,4
190,14,73,3,11.9,0,0,1,0,2,2,3881,15,1,1,1,1
184,18,100,4,11.1,1,0,1,1,2,0,3882,18,0,0,1,1
153,21,85,4,12.4,0,1,1,0,1,0,3883,19,1,1,0,2
198,23,70,2,10.1,0,1,0,0,0,0,3885,21,1,0,2,3
170,24,87,3,8.8,0,1,1,0,2,0,3886,16,1,2,0,2
138,24,93,1,7.3,0,1,1,0,0,1,3888,22,1,1,0,2
249,24,95,4,4.3,0,1,1,1,2,0,3889,16,0,2,1,2
190,40,88,1,12.4,0,0,0,1,1,2,3891,19,1,2,1,4
180,29,91,1,6.6,0,0,1,0,1,2,3892,18,0,2,2,3
126,7,64,1,7.1,0,0,1,0,1,0,3893,16,1,1,0,1
122,16,70,3,14.0,0,0,0,0,1,1,3894,16,0,2,1,1
163,16,92,2,7.0,0,0,1,0,2,2,3895,20,1,1,1,1
192,20,94,2,14.6,0,0,0,1,1,2,3896,21,1,1,0,2
218,19,95,2,9.6,0,0,1,1,0,2,3898,16,0,2,1,1
107,30,81,3,17.8,0,0,0,0,0,2,3899,18,0,2,2,3
152,23,90,2,12.4,0,1,1,0,0,2,3900,22,0,2,2,3
199,0,80,3,0.0,0,0,1,1,0,1,3901,22,0,0,2,1
243,36,95,1,8.2,1,1,0,1,2,1,3902,16,1,0,1,4
216,33,95,2,0.0,0,0,1,1,2,1,3903,16,0,1,0,2
238,22,85,3,16.7,0,1,0,1,1,0,3904,22,0,1,1,3
111,21,81,1,6.8,1,0,0,1,2,1,3905,22,1,0,2,2
117,7,75,3,20.0,0,1,1,0,2,2,3906,19,0,1,0,2
105,10,96,4,10.7,0,0,1,1,2,1,3907,20,1,2,2,1
142,30,81,3,7.1,0,1,1,1,1,2,3908,18,1,1,2,3
233,22,79,4,5.1,1,0,0,1,2,1,3909,16,0,1,1,2
204,5,79,3,13.7,0,1,1,0,1,1,3910,19,0,1,1,2
107,13,81,2,5.4,1,0,1,1,2,1,3911,17,1,0,1,1
189,20,92,3,12.6,1,0,0,1,2,2,3912,16,0,1,0,3
230,35,75,5,10.2,1,1,0,0,0,0,3913,16,0,1,0,3
191,17,88,2,15.6,0,1,0,1,1,0,3915,20,1,0,2,1
119,24,85,1,2.6,0,0,0,0,0,1,3916,22,1,2,0,1
108,15,79,2,10.5,1,1,0,0,0,1,3917,19,0,1,1,2
192,14,86,2,4.2,1,1,1,0,2,1,3918,21,1,0,2,2
145,28,81,4,5.0,0,1,1,1,0,0,3919,19,0,1,1,4
107,16,90,2,15.7,0,1,0,1,1,2,3920,22,0,1,0,1
236,26,95,3,6.7,0,1,1,0,2,2,3922,15,1,2,2,1
174,10,80,1,15.3,0,1,0,1,0,2,3923,22,0,1,1,2
132,11,84,1,8.1,0,1,1,0,1,1,3924,22,0,0,2,2
243,25,81,2,14.5,0,1,0,1,0,1,3925,22,0,0,1,3
170,17,96,3,1.8,0,1,1,1,2,0,3926,15,1,1,0,2
222,35,79,3,5.3,1,1,0,1,2,1,3927,19,0,0,1,4
106,16,77,3,11.1,0,0,0,0,0,2,3928,15,0,0,2,1
202,30,83,1,3.2,1,0,1,0,2,1,3929,17,1,2,1,3
219,23,84,3,17.6,1,0,1,1,0,1,3930,22,0,2,0,2
143,27,89,1,14.2,1,1,0,1,2,0,3931,15,1,2,1,2
190,12,87,4,18.5,1,0,1,1,0,2,3935,15,0,1,0,1
248,30,82,5,16.6,0,0,0,1,1,2,3936,19,1,2,2,2
186,20,89,3,5.2,0,0,1,1,0,0,3937,21,1,1,1,3
161,29,82,2,10.9,0,1,0,1,2,0,3939,21,1,2,1,4
139,26,88,3,9.3,0,1,1,1,2,1,3942,22,0,1,0,4
181,23,77,1,7.2,0,1,0,0,0,1,3943,17,1,1,0,2
163,18,85,1,12.3,0,1,0,1,1,2,3944,16,1,1,2,1
255,29,78,3,10.0,0,1,1,1,2,1,3945,20,0,0,2,2
247,27,83,3,8.0,1,0,0,1,1,2,3946,16,0,2,2,3
147,4,82,2,5.8,0,1,0,1,2,2,3947,16,0,2,0,1
148,14,100,1,14.3,1,0,0,1,1,2,3948,15,1,2,1,2
244,40,90,3,20.0,1,1,0,1,2,1,3949,20,0,1,0,3
154,12,99,1,6.7,0,0,0,1,1,0,3950,19,0,0,1,1
235,22,90,3,4.6,1,1,0,1,0,1,3951,18,1,0,1,3
106,13,95,3,9.3,0,0,1,1,1,1,3953,18,0,1,2,2
170,24,78,1,7.5,0,1,1,0,1,0,3955,15,1,2,2,1
223,25,92,3,5.1,0,0,1,0,1,0,3956,17,0,1,1,3
261,34,87,2,8.8,0,1,0,1,0,0,3957,16,1,2,1,5
167,9,65,1,0.0,1,1,0,1,2,0,3958,16,1,2,2,2
156,15,92,3,18.2,0,0,0,1,1,2,3959,21,1,0,0,1
218,21,97,3,8.7,0,0,1,1,1,2,3960,20,0,1,0,3
138,21,99,3,16.4,0,1,1,1,2,2,3961,19,1,2,0,2
170,28,82,2,18.1,0,0,1,1,1,0,3963,20,0,2,1,3
228,35,96,2,16.2,0,1,0,1,1,0,3964,16,1,0,2,5
212,14,95,3,12.8,1,0,1,0,2,2,3965,19,0,2,1,2
114,10,96,4,9.3,0,1,0,1,0,2,3966,20,0,2,0,1
133,11,81,2,13.5,0,1,1,0,1,0,3967,15,0,0,2,1
210,40,85,2,12.6,0,0,0,0,1,1,3968,18,1,1,0,3
115,11,74,1,11.5,0,0,0,1,2,1,3969,20,1,1,0,1
136,32,87,1,11.6,1,0,1,1,2,0,3970,21,1,1,2,3
143,6,68,2,2.7,1,1,1,1,1,2,3971,19,1,2,2,1
170,10,91,1,6.5,0,1,1,0,2,2,3972,19,0,1,0,1
176,14,90,3,11.6,0,1,0,1,0,0,3973,16,1,1,0,1
140,9,88,3,0.0,0,1,1,0,1,0,3974,15,1,0,2,1
187,18,86,1,7.3,0,1,1,1,0,1,3975,18,1,2,0,2
125,9,96,1,15.5,0,0,0,0,2,1,3976,15,0,2,0,1
238,17,97,3,8.0,0,1,0,1,2,0,3977,18,0,0,1,2
128,26,76,2,7.7,0,0,1,0,0,2,3978,17,1,0,2,4
201,33,80,3,13.2,0,1,1,1,1,1,3979,15,0,1,1,2
156,23,88,4,9.7,0,0,1,1,0,2,3981,18,0,0,0,3
191,22,76,2,11.6,1,1,0,1,2,2,3982,19,1,1,2,1
172,15,94,2,2.4,0,0,1,1,1,0,3983,22,0,0,2,1
200,13,98,2,5.9,0,0,0,1,2,2,3984,22,0,0,2,1
117,18,72,3,13.9,0,1,0,0,1,1,3985,17,1,1,0,1
110,4,79,2,8.5,0,1,1,1,2,1,3986,21,0,2,2,1
164,29,92,3,17.2,0,0,0,0,2,0,3988,18,1,2,1,3
280,32,75,2,8.9,0,1,1,1,1,2,3990,21,1,2,1,2
154,28,80,1,10.0,0,1,1,0,1,2,3991,22,0,2,1,3
335,31,92,3,8.5,1,1,0,1,0,2,3992,17,0,2,1,1
152,6,70,2,11.8,0,1,0,1,1,2,3993,20,1,2,1,1
124,21,77,3,12.2,0,1,1,1,1,1,3994,15,1,0,2,1
185,26,89,4,7.9,0,0,1,1,0,1,3995,20,1,1,1,3
235,25,85,3,3.5,0,1,0,0,2,0,3996,22,1,1,1,2
120,13,66,2,13.0,0,1,1,1,2,1,3997,19,0,2,1,1
188,29,100,2,0.0,0,0,1,1,1,2,3998,22,1,0,2,3
138,8,85,2,0.4,1,0,1,1,1,0,3999,18,1,2,1,1
263,20,91,3,2.2,0,1,1,1,2,2,4000,15,0,2,2,4
216,14,77,4,6.4,0,0,1,1,2,2,4001,18,0,2,1,2
215,24,89,4,0.0,0,1,0,1,0,0,4002,18,0,2,1,3
107,8,62,2,15.0,1,1,1,1,1,1,4004,21,0,0,2,2
188,14,75,4,12.5,0,1,0,1,2,2,4005,18,1,0,2,1
165,16,91,2,15.2,0,1,1,1,1,0,4006,15,0,2,2,1
173,6,100,4,9.4,1,0,0,1,1,1,4007,16,0,2,1,1
112,26,91,2,9.6,0,0,0,0,1,1,4009,19,1,1,0,2
225,25,86,2,9.5,0,1,1,1,1,2,4010,16,0,2,1,2
293,30,82,2,7.7,0,1,1,0,0,0,4015,17,1,2,1,2
116,22,80,2,18.9,0,0,1,1,0,2,4016,15,0,1,1,2
184,17,88,4,19.2,0,1,1,0,2,2,4017,15,1,1,0,1
183,3,82,4,0.0,0,1,0,0,2,0,4018,17,1,2,2,1
233,29,92,3,12.1,0,0,1,0,0,0,4019,20,0,0,1,4
242,15,96,1,12.4,0,0,1,1,0,0,4020,20,1,2,2,2
199,13,95,3,8.5,0,0,0,1,1,1,4021,16,1,0,1,1
142,17,98,2,7.5,0,0,1,1,0,2,4022,22,0,1,0,1
226,23,84,4,6.0,1,0,1,0,0,0,4023,21,1,0,2,1
136,4,69,3,1.3,1,1,1,0,1,1,4024,22,1,0,0,1
255,28,93,2,1.4,1,1,0,1,2,1,4025,20,0,2,0,1
187,29,100,3,14.0,0,1,0,0,2,0,4026,22,0,2,1,3
178,10,80,4,5.0,0,0,1,1,1,1,4027,15,0,1,1,1
150,29,89,2,12.2,1,1,0,0,1,2,4028,21,0,2,2,1
169,5,91,1,10.7,1,1,1,0,0,2,4029,16,0,1,1,1
164,38,85,1,15.7,0,1,0,1,2,1,4030,15,0,0,1,3
237,26,79,2,9.5,0,1,0,0,1,0,4032,19,1,2,1,1
141,0,61,3,15.2,1,0,1,0,2,1,4033,16,1,2,0,1
170,19,74,1,5.3,1,1,0,1,2,1,4034,17,1,1,0,2
151,20,79,4,11.7,1,1,0,1,1,1,4035,17,0,1,0,1
112,14,91,1,9.1,0,1,0,1,1,1,4036,20,1,2,0,1
157,13,82,5,3.2,0,1,1,0,1,1,4037,21,1,1,1,1
208,14,81,4,17.2,0,1,1,0,2,0,4038,15,1,1,0,1
154,28,75,2,13.9,1,1,0,1,0,0,4039,16,1,1,0,2
114,29,93,2,9.0,0,1,1,1,1,2,4041,21,0,1,0,2
130,11,92,2,4.8,0,1,1,0,2,2,4042,22,1,1,1,1
155,14,89,1,5.8,0,1,0,1,2,2,4043,17,0,2,1,1
214,30,73,3,9.1,0,0,0,1,2,0,4044,17,0,1,0,2
227,9,84,2,7.9,0,1,0,1,2,0,4045,16,0,2,2,1
217,13,72,2,10.3,0,0,1,1,1,1,4048,22,1,1,0,1
187,4,85,5,8.6,0,0,1,1,1,0,4049,22,0,1,0,1
183,37,88,2,7.5,0,0,0,1,2,1,4050,20,0,2,1,2
125,3,74,3,15.2,0,1,1,0,2,2,4051,20,1,1,0,1
229,26,66,3,15.9,1,1,1,1,1,1,4052,18,0,2,0,3
210,23,87,3,10.8,1,1,1,1,1,0,4053,22,1,2,0,1
100,0,72,2,0.7,0,1,1,0,2,0,4054,21,0,2,1,1
184,18,77,3,14.1,0,1,1,1,2,2,4055,17,0,0,1,1
186,25,82,3,3.9,0,0,1,1,1,0,4056,16,1,2,2,2
167,22,83,3,2.0,0,1,1,1,1,1,4057,22,0,1,1,1
121,23,81,2,10.3,0,1,0,1,2,1,4058,17,0,1,0,1
100,10,71,2,14.3,0,1,0,0,1,1,4059,21,0,2,1,1
232,31,86,2,6.7,1,0,1,0,2,2,4060,22,0,0,2,2
135,10,65,2,9.4,0,1,1,1,1,2,4061,18,1,2,1,1
153,27,92,2,5.4,1,0,0,0,1,1,4065,21,0,1,2,2
179,6,75,2,11.6,0,1,1,1,2,1,4066,19,1,2,1,1
234,22,99,3,5.9,1,0,1,0,2,1,4068,18,0,0,1,1
136,15,51,2,11.3,0,1,0,1,0,2,4069,16,1,1,2,1
153,30,82,3,11.7,0,1,1,0,0,0,4070,19,0,2,0,1
127,12,54,3,14.4,1,1,1,0,1,1,4071,21,0,2,0,1
241,25,88,3,0.0,0,1,0,1,2,2,4073,16,0,2,2,2
231,40,100,5,2.4,0,0,1,1,2,0,4075,17,0,1,2,4
131,3,84,2,1.8,0,0,1,0,1,1,4076,21,0,1,1,1
100,25,72,3,11.7,0,0,1,1,0,0,4077,22,0,2,0,2
101,19,94,2,8.9,0,1,1,0,2,1,4078,15,0,2,2,2
170,15,67,1,9.5,0,1,1,1,2,2,4079,22,0,2,1,1
148,1,61,3,18.2,0,0,0,0,2,2,4081,21,1,1,0,1
183,16,100,2,9.6,1,1,0,1,1,2,4082,19,1,1,1,1
199,11,89,1,11.9,0,1,0,1,1,0,4083,19,0,0,2,1
117,19,86,2,0.6,0,0,0,1,0,0,4086,16,0,2,1,1
142,15,83,4,12.8,0,1,0,1,1,2,4087,18,0,1,1,3
255,22,92,4,0.0,0,1,1,1,2,2,4088,19,0,1,1,3
246,29,90,4,6.6,0,0,1,0,0,0,4089,18,1,0,2,4
204,20,80,2,6.8,1,0,1,1,2,0,4090,18,1,0,2,1
136,7,81,2,13.0,1,1,1,1,2,0,4091,20,1,1,0,1
136,40,85,1,7.4,0,1,1,1,1,1,4092,17,1,2,2,1
275,24,92,2,0.2,0,0,1,1,1,0,4093,20,1,0,2,2
171,0,70,2,10.8,1,1,0,1,1,1,4094,16,0,2,1,1
232,17,75,2,11.1,0,0,0,1,2,0,4095,18,1,2,1,1
119,4,91,3,11.8,0,1,0,0,1,0,4096,17,0,2,2,1
323,39,91,1,0.1,0,1,1,1,0,2,4097,19,1,0,1,2
236,28,94,4,4.9,0,0,0,0,1,1,4098,19,1,0,2,2
188,24,75,4,2.4,0,0,1,0,2,1,4099,18,0,0,1,2
223,20,73,3,7.9,0,1,0,0,0,2,4100,20,1,1,1,1
132,14,74,1,10.2,0,1,0,1,2,1,4101,19,1,2,2,1
172,16,82,1,7.8,1,0,1,0,1,2,4102,16,1,0,2,1
109,13,74,2,5.2,0,1,0,0,1,1,4103,21,1,2,1,2
184,28,97,3,11.1,0,1,1,1,2,0,4104,19,1,1,2,2
114,18,82,2,3.6,0,1,0,1,1,2,4105,15,1,2,0,1
168,24,100,1,8.2,1,1,0,1,0,2,4106,19,0,2,1,1
121,20,85,3,20.0,0,1,1,0,2,1,4107,18,1,1,0,2
186,29,62,4,5.3,0,1,1,0,2,1,4108,17,0,1,1,1
222,26,97,3,16.0,0,1,0,0,2,2,4109,16,0,2,2,4
190,24,71,3,5.4,0,1,1,1,0,0,4110,16,1,0,2,4
159,12,76,2,8.5,0,1,0,0,2,1,4112,16,1,2,1,1
232,17,100,3,6.6,0,0,0,1,0,0,4113,22,1,2,0,1
233,26,81,2,11.9,0,1,1,0,1,0,4115,18,0,0,1,1
192,4,84,2,5.7,1,0,0,1,1,1,4116,18,0,0,1,1
135,21,84,2,4.5,0,0,0,0,1,1,4117,17,0,1,0,1
214,22,95,2,0.6,0,0,0,0,1,2,4118,18,1,2,1,2
227,18,78,1,7.3,1,1,0,1,2,1,4120,18,0,0,2,2
179,18,78,2,14.8,0,1,1,1,1,1,4121,16,0,1,2,2
215,33,87,3,14.7,0,0,1,1,1,0,4122,17,1,0,2,3
141,29,94,2,8.5,1,0,1,1,0,2,4123,20,1,1,0,1
267,21,94,3,8.6,0,1,0,1,0,0,4124,15,0,0,1,1
138,18,75,2,4.5,0,0,0,0,2,1,4125,18,0,2,1,2
138,19,88,2,12.1,0,1,0,1,2,0,4126,15,0,2,1,1
160,16,92,3,9.1,0,1,0,1,2,0,4128,19,0,2,1,1
147,0,79,3,14.0,0,0,0,1,2,0,4130,15,1,1,0,1
160,15,91,2,4.4,1,0,1,1,2,2,4131,19,0,0,2,1
100,18,79,1,4.7,0,0,0,1,2,1,4133,19,1,1,1,3
114,27,81,1,7.5,0,1,1,1,0,2,4134,22,0,2,0,2
230,35,86,3,17.3,1,0,1,1,2,2,4135,20,0,0,2,3
116,12,100,3,7.9,0,0,0,1,2,2,4136,21,0,2,1,1
234,33,70,3,10.1,1,0,0,1,2,1,4139,22,1,2,1,4
163,35,88,2,14.9,0,1,1,1,2,0,4140,22,0,2,0,2
172,30,95,4,3.1,1,1,0,0,2,0,4141,17,1,2,2,2
120,16,76,2,11.1,0,1,1,0,1,1,4142,17,0,0,2,2
129,2,81,3,8.1,0,0,1,0,2,1,4144,16,1,1,0,1
210,25,87,4,13.4,0,0,1,1,2,0,4145,19,1,0,2,2
172,9,91,3,14.9,0,0,0,1,2,1,4146,19,1,2,1,1
100,6,99,3,12.7,0,0,0,0,1,0,4147,19,1,2,0,1
224,13,84,4,12.8,0,0,0,1,0,2,4148,16,0,2,2,1
185,16,77,2,14.5,1,0,1,1,2,1,4149,16,0,0,2,2
173,19,73,3,5.9,1,0,1,0,2,0,4150,20,0,2,1,1
173,22,86,1,10.6,0,0,0,1,2,2,4151,19,0,0,2,1
229,34,83,3,13.8,1,0,1,1,1,1,4153,20,1,1,0,1
241,23,96,4,18.1,0,0,0,1,1,2,4154,15,0,1,1,2
200,15,90,4,8.9,1,1,1,1,1,0,4155,22,1,0,1,1
147,19,83,3,0.8,1,0,0,1,2,2,4156,17,1,0,1,2
114,32,72,2,7.9,0,0,1,1,2,1,4157,15,0,0,1,2
107,17,76,3,0.0,1,0,0,1,1,1,4158,17,0,2,2,1
168,16,61,3,8.4,0,1,1,1,2,2,4159,21,1,2,1,1
246,12,91,3,8.0,0,1,1,1,1,1,4160,20,0,2,2,1
210,21,87,4,20.0,1,0,1,1,0,1,4161,15,1,1,0,3
219,25,89,4,7.3,1,1,0,1,1,1,4162,20,0,0,2,1
181,17,90,2,9.0,0,1,1,0,2,2,4163,22,0,1,1,1
209,7,90,3,11.7,0,1,1,0,2,1,4164,16,0,0,0,1
129,8,80,2,11.2,0,1,1,0,1,1,4165,21,0,0,1,2
169,11,78,4,0.0,0,0,1,0,2,2,4168,22,1,1,2,1
225,30,88,2,11.3,1,1,1,1,2,0,4169,17,1,1,1,2
278,30,85,4,4.9,0,0,0,1,0,2,4172,20,1,2,1,4
129,24,84,3,9.6,0,0,0,0,2,2,4173,21,1,2,0,2
125,22,88,2,20.0,0,1,1,1,2,1,4175,17,1,1,1,4
224,24,96,4,8.2,0,1,1,1,1,1,4176,21,0,1,0,1
125,23,88,2,12.1,0,1,0,0,2,2,4177,18,1,2,1,2
235,33,68,4,9.6,0,0,1,1,0,0,4178,16,1,0,0,2
112,15,92,1,16.7,0,1,1,1,2,1,4179,19,0,0,1,1
165,13,98,1,2.8,0,1,1,1,0,2,4180,20,0,2,2,1
240,25,91,3,2.0,1,1,1,1,1,2,4182,17,1,2,2,2
220,15,79,2,3.6,0,1,0,0,1,1,4183,16,0,2,1,1
197,13,67,4,6.7,1,0,1,1,0,1,4184,16,1,1,0,1
140,3,75,3,16.2,0,0,0,1,2,1,4185,18,0,0,2,1
127,26,78,2,15.2,0,1,1,1,1,1,4187,21,1,2,2,2
250,27,80,3,10.5,1,0,0,0,0,2,4188,15,0,0,2,2
203,17,79,3,6.1,0,0,1,0,1,0,4189,17,0,0,1,2
109,21,80,3,6.8,0,0,0,1,1,2,4190,17,0,1,0,3
367,28,89,3,5.0,0,0,0,0,2,2,4191,17,1,2,2,1
244,26,94,3,11.3,0,0,0,1,1,2,4192,17,1,2,2,4
134,15,88,2,13.5,1,1,1,1,1,2,4193,21,1,1,1,1
140,24,100,3,0.0,1,1,0,0,2,2,4194,15,0,1,0,4
117,1,91,3,10.8,0,1,1,1,1,2,4195,21,1,1,0,1
113,7,83,1,11.5,0,1,1,1,2,2,4196,16,0,1,2,1
153,3,77,2,13.9,0,1,1,0,2,2,4197,16,1,1,0,1
329,40,97,4,7.3,0,1,1,1,1,0,4199,20,0,2,2,5
118,10,76,3,10.7,1,0,0,1,1,2,4200,15,0,1,0,1
107,9,88,2,8.8,0,0,0,1,1,2,4201,16,1,0,1,1
166,27,71,2,1.1,0,0,1,1,2,2,4202,15,1,2,1,1
216,22,92,3,9.3,1,0,0,1,2,1,4204,22,1,1,0,1
108,20,77,1,14.0,0,0,1,1,2,2,4205,16,1,2,1,1
231,37,87,1,12.3,0,1,1,0,2,2,4207,21,1,0,1,2
234,40,80,4,12.0,0,0,1,0,2,0,4208,21,1,0,1,4
174,24,95,3,17.4,0,1,1,1,0,1,4209,22,1,2,2,2
103,0,70,2,10.3,0,1,1,1,1,1,4210,21,0,2,1,1
229,30,92,2,0.0,0,1,1,1,1,2,4212,15,0,2,2,3
190,17,76,1,7.4,0,0,1,1,2,1,4213,18,1,0,1,2
219,35,88,3,11.8,0,1,0,0,0,2,4214,19,1,1,1,1
258,20,100,1,15.3,0,1,1,0,2,0,4216,15,1,0,2,2
172,20,73,3,16.6,0,0,0,1,0,1,4217,22,1,2,1,2
125,7,75,2,0.9,0,0,0,1,2,2,4218,16,1,2,1,1
176,18,73,2,8.5,0,1,1,1,1,1,4219,20,1,0,1,2
157,13,70,2,13.2,0,0,1,1,0,1,4220,22,1,1,1,2
218,34,100,1,14.4,1,1,0,0,1,0,4221,15,1,2,1,3
